weather_file,pp,flag_for_weather_data,solar_radiation,maximum_temperature,minimum_temperature,temp_average_daily,rain_snow_fall,vapor_pressure,wind_speed_daily
AMES8WSW199011990365,1990-01-22,,7.30,2.80,-6.70,-1.95,0.00,0.37,284.90
AMES8WSW199011990365,1990-01-23,,6.70,4.40,-1.70,1.35,0.50,0.54,473.40
AMES8WSW199011990365,1990-01-24,,4.20,3.30,-2.80,0.25,0.80,0.50,360.20
AMES8WSW199011990365,1990-01-25,,8.50,-1.70,-7.80,-4.75,0.80,0.34,570.60
AMES8WSW199011990365,1990-01-26,,9.40,4.40,-10.60,-3.10,0.00,0.27,399.80
AMES8WSW199011990365,1990-01-27,,7.30,2.80,-3.30,-0.25,0.00,0.48,486.50
AMES8WSW199011990365,1990-01-28,,10.40,5.00,-7.20,-1.10,0.00,0.36,495.20
AMES8WSW199011990365,1990-01-29,,10.10,7.80,-6.70,0.55,0.00,0.37,396.40
AMES8WSW199011990365,1990-01-30,,10.10,4.40,-8.30,-1.95,0.00,0.33,367.00
AMES8WSW199011990365,1990-01-31,,7.60,11.10,-10.60,0.25,0.00,0.27,447.40
AMES8WSW199011990365,1990-02-01,,4.50,7.80,-9.40,-0.80,0.00,0.30,577.90
AMES8WSW199011990365,1990-02-02,,2.80,-4.40,-10.00,-7.20,1.00,0.29,235.60
AMES8WSW199011990365,1990-02-03,,9.60,-1.70,-5.00,-3.35,1.00,0.42,156.40
AMES8WSW199011990365,1990-02-04,,11.80,8.30,-11.70,-1.70,0.00,0.25,308.60
AMES8WSW199011990365,1990-02-05,,10.10,11.70,1.10,6.40,0.00,0.66,463.90
AMES8WSW199011990365,1990-02-06,,4.80,9.40,-2.20,3.60,0.00,0.52,141.40
AMES8WSW199011990365,1990-02-07,,8.30,11.10,-5.00,3.05,0.00,0.42,243.40
AMES8WSW199011990365,1990-02-08,,7.00,8.30,-1.10,3.60,0.00,0.56,186.80
AMES8WSW199011990365,1990-02-09,,11.90,5.00,-3.30,0.85,0.00,0.48,311.80
AMES8WSW199011990365,1990-02-10,,7.90,4.40,-6.10,-0.85,0.00,0.39,138.20
AMES8WSW199011990365,1990-02-11,,10.30,10.60,-3.30,3.65,1.00,0.48,193.10
AMES8WSW199011990365,1990-02-12,,8.50,18.30,-0.60,8.85,0.00,0.58,531.50
AMES8WSW199011990365,1990-02-13,,8.90,15.60,-6.10,4.75,0.00,0.39,824.40
AMES8WSW199011990365,1990-02-14,,2.20,-6.10,-10.00,-8.05,1.80,0.29,593.20
AMES8WSW199011990365,1990-02-15,,2.20,-3.30,-8.30,-5.80,4.30,0.33,256.70
AMES8WSW199011990365,1990-02-16,,11.30,-2.80,-12.20,-7.50,1.80,0.24,636.30
AMES8WSW199011990365,1990-02-17,,14.70,-5.60,-21.10,-13.35,0.00,0.11,351.00
AMES8WSW199011990365,1990-02-18,,14.10,-1.70,-9.40,-5.55,0.00,0.30,354.30
AMES8WSW199011990365,1990-02-19,,14.30,-2.80,-12.80,-7.80,0.00,0.23,284.80
AMES8WSW199011990365,1990-02-20,,13.80,0.60,-15.00,-7.20,0.00,0.19,292.40
AMES8WSW199011990365,1990-02-21,,10.20,5.00,-7.80,-1.40,0.00,0.34,281.30
AMES8WSW199011990365,1990-02-22,,4.40,4.40,0.60,2.50,0.00,0.64,514.20
AMES8WSW199011990365,1990-02-23,,8.10,8.30,-6.10,1.10,0.00,0.39,488.70
AMES8WSW199011990365,1990-02-24,,15.00,5.60,-13.30,-3.85,0.00,0.22,611.50
AMES8WSW199011990365,1990-02-25,,12.30,-4.40,-14.40,-9.40,0.00,0.20,310.50
AMES8WSW199011990365,1990-02-26,,14.50,7.20,-8.90,-0.85,0.00,0.31,379.40
AMES8WSW199011990365,1990-02-27,,15.20,6.70,-6.10,0.30,0.00,0.39,426.80
AMES8WSW199011990365,1990-02-28,,15.10,5.00,-10.00,-2.50,0.00,0.29,120.60
AMES8WSW199011990365,1990-03-01,,15.60,11.10,-7.80,1.65,0.00,0.34,395.80
AMES8WSW199011990365,1990-03-02,,15.40,13.30,-1.10,6.10,0.00,0.56,434.60
AMES8WSW199011990365,1990-03-03,,16.00,8.90,-8.30,0.30,0.00,0.33,283.50
AMES8WSW199011990365,1990-03-04,,14.50,16.10,-6.10,5.00,0.00,0.39,385.30
AMES8WSW199011990365,1990-03-05,,3.50,13.90,-1.70,6.10,0.00,0.54,466.60
AMES8WSW199011990365,1990-03-06,,1.60,0.00,-2.80,-1.40,0.00,0.50,412.30
AMES8WSW199011990365,1990-03-07,,1.40,0.00,-2.80,-1.40,36.10,0.50,227.60
AMES8WSW199011990365,1990-03-08,,2.90,2.20,-1.10,0.55,19.60,0.56,134.80
AMES8WSW199011990365,1990-03-09,,15.20,18.30,-0.60,8.85,0.00,0.58,294.50
AMES8WSW199011990365,1990-03-10,,4.20,18.30,2.20,10.25,2.00,0.72,253.00
AMES8WSW199011990365,1990-03-11,,5.70,18.90,10.00,14.45,10.90,1.23,443.10
AMES8WSW199011990365,1990-03-12,,17.60,22.20,11.70,16.95,0.00,1.38,628.20
AMES8WSW199011990365,1990-03-13,,3.40,20.60,10.60,15.60,24.60,1.28,416.70
AMES8WSW199011990365,1990-03-14,,2.60,17.80,6.10,11.95,16.00,0.94,439.30
AMES8WSW199011990365,1990-03-15,,6.50,6.10,0.00,3.05,11.40,0.61,622.00
AMES8WSW199011990365,1990-03-16,,9.90,5.60,0.00,2.80,0.30,0.61,531.90
AMES8WSW199011990365,1990-03-17,,10.00,7.20,0.60,3.90,0.00,0.64,565.40
AMES8WSW199011990365,1990-03-18,,10.20,3.90,-2.80,0.55,0.00,0.50,513.10
AMES8WSW199011990365,1990-03-19,,19.10,1.70,-9.40,-3.85,0.00,0.30,324.50
AMES8WSW199011990365,1990-03-20,,18.60,14.40,-6.10,4.15,0.00,0.39,440.50
AMES8WSW199011990365,1990-03-21,,17.20,20.00,0.60,10.30,0.00,0.64,228.10
AMES8WSW199011990365,1990-03-22,,10.20,18.30,1.70,10.00,0.00,0.69,617.70
AMES8WSW199011990365,1990-03-23,,9.70,2.80,-7.80,-2.50,0.00,0.34,478.10
AMES8WSW199011990365,1990-03-24,,18.90,2.80,-5.60,-1.40,0.00,0.40,348.40
AMES8WSW199011990365,1990-03-25,,20.70,8.30,-7.20,0.55,0.00,0.36,397.80
AMES8WSW199011990365,1990-03-26,,20.90,7.80,-6.70,0.55,0.00,0.37,203.90
AMES8WSW199011990365,1990-03-27,,19.90,12.20,-6.70,2.75,0.00,0.37,298.30
AMES8WSW199011990365,1990-03-28,,5.30,10.60,1.10,5.85,0.00,0.66,301.40
AMES8WSW199011990365,1990-03-29,,3.70,6.10,1.70,3.90,4.30,0.69,237.20
AMES8WSW199011990365,1990-03-30,,5.30,6.70,2.20,4.45,0.00,0.72,221.00
AMES8WSW199011990365,1990-03-31,,4.40,8.30,3.30,5.80,2.00,0.77,202.50
AMES8WSW199011990365,1990-04-01,,14.20,14.40,4.40,9.40,0.00,0.84,541.50
AMES8WSW199011990365,1990-04-02,,20.40,10.00,-1.10,4.45,0.00,0.56,641.90
AMES8WSW199011990365,1990-04-03,,18.90,12.80,-6.70,3.05,0.00,0.37,195.00
AMES8WSW199011990365,1990-04-04,,22.00,15.00,4.40,9.70,0.00,0.84,516.90
AMES8WSW199011990365,1990-04-05,,21.20,15.00,-2.20,6.40,0.00,0.52,538.20
AMES8WSW199011990365,1990-04-06,,23.10,4.40,-7.80,-1.70,0.00,0.34,407.40
AMES8WSW199011990365,1990-04-07,,22.40,13.30,-8.30,2.50,0.00,0.33,195.90
AMES8WSW199011990365,1990-04-08,,20.10,21.10,1.70,11.40,0.00,0.69,470.90
AMES8WSW199011990365,1990-04-09,,3.20,20.00,8.30,14.15,6.10,1.10,417.80
AMES8WSW199011990365,1990-04-10,,13.00,9.40,1.10,5.25,3.60,0.66,676.20
AMES8WSW199011990365,1990-04-11,,12.20,8.90,-5.60,1.65,0.00,0.40,466.30
AMES8WSW199011990365,1990-04-12,,23.40,11.10,-6.70,2.20,0.00,0.37,254.20
AMES8WSW199011990365,1990-04-13,,2.60,11.10,2.80,6.95,6.10,0.75,246.60
AMES8WSW199011990365,1990-04-14,,23.10,17.20,0.00,8.60,1.80,0.61,325.60
AMES8WSW199011990365,1990-04-15,,23.50,17.20,0.60,8.90,2.30,0.64,282.60
AMES8WSW199011990365,1990-04-16,,4.00,12.80,0.00,6.40,1.00,0.61,486.00
AMES8WSW199011990365,1990-04-17,,24.30,8.30,-5.60,1.35,0.00,0.40,293.00
AMES8WSW199011990365,1990-04-18,,20.50,15.00,-3.30,5.85,0.00,0.48,415.80
AMES8WSW199011990365,1990-04-19,,6.50,15.00,5.00,10.00,3.80,0.87,540.50
AMES8WSW199011990365,1990-04-20,,14.50,21.70,12.20,16.95,1.80,1.42,213.80
AMES8WSW199011990365,1990-04-21,,23.30,21.70,8.90,15.30,0.00,1.14,268.30
AMES8WSW199011990365,1990-04-22,,20.60,27.20,7.80,17.50,0.00,1.06,389.40
AMES8WSW199011990365,1990-04-23,,18.90,30.00,12.80,21.40,0.00,1.48,545.90
AMES8WSW199011990365,1990-04-24,,18.80,28.90,17.20,23.05,0.00,1.96,604.30
AMES8WSW199011990365,1990-04-25,,20.90,28.30,15.60,21.95,0.00,1.77,628.50
AMES8WSW199011990365,1990-04-26,,11.20,26.10,17.20,21.65,0.00,1.96,617.40
AMES8WSW199011990365,1990-04-27,,4.40,25.60,13.90,19.75,11.70,1.59,328.10
AMES8WSW199011990365,1990-04-28,,15.90,16.70,0.00,8.35,12.20,0.61,463.40
AMES8WSW199011990365,1990-04-29,,5.20,13.30,4.40,8.85,0.50,0.84,496.40
AMES8WSW199011990365,1990-04-30,,24.20,15.00,-1.10,6.95,0.00,0.56,402.00
AMES8WSW199011990365,1990-05-01,,25.80,16.10,-1.10,7.50,0.00,0.56,349.20
AMES8WSW199011990365,1990-05-02,,23.40,18.90,1.70,10.30,0.00,0.69,197.00
AMES8WSW199011990365,1990-05-03,,9.00,18.90,1.70,10.30,1.00,0.69,303.90
AMES8WSW199011990365,1990-05-04,,9.10,15.00,7.20,11.10,13.00,1.02,492.00
AMES8WSW199011990365,1990-05-05,,16.30,18.90,5.50,12.20,1.00,0.90,385.70
AMES8WSW199011990365,1990-05-06,,26.70,22.20,5.50,13.85,0.00,0.90,345.20
AMES8WSW199011990365,1990-05-07,,26.40,28.90,8.90,18.90,0.00,1.14,744.60
AMES8WSW199011990365,1990-05-08,,20.80,28.90,15.00,21.95,0.00,1.71,378.70
AMES8WSW199011990365,1990-05-09,,9.40,23.30,6.70,15.00,50.00,0.98,802.30
AMES8WSW199011990365,1990-05-10,,24.70,13.30,2.80,8.05,0.00,0.75,620.70
AMES8WSW199011990365,1990-05-11,,15.30,17.80,2.80,10.30,0.00,0.75,329.00
AMES8WSW199011990365,1990-05-12,,4.40,15.50,8.30,11.90,20.00,1.10,361.80
AMES8WSW199011990365,1990-05-13,,24.70,18.30,6.10,12.20,0.00,0.94,337.90
AMES8WSW199011990365,1990-05-14,,19.70,21.60,10.50,16.05,0.00,1.27,420.00
AMES8WSW199011990365,1990-05-15,,7.30,21.60,10.00,15.80,2.00,1.23,227.80
AMES8WSW199011990365,1990-05-16,,13.00,20.50,11.70,16.10,20.00,1.38,493.50
AMES8WSW199011990365,1990-05-17,,25.00,19.40,7.80,13.60,0.00,1.06,742.30
AMES8WSW199011990365,1990-05-18,,25.60,24.40,7.20,15.80,0.00,1.02,326.80
AMES8WSW199011990365,1990-05-19,,7.40,24.40,12.80,18.60,64.00,1.48,585.10
AMES8WSW199011990365,1990-05-20,,6.30,15.50,6.70,11.10,0.00,0.98,359.80
AMES8WSW199011990365,1990-05-21,,6.80,12.80,8.30,10.55,0.00,1.10,210.60
AMES8WSW199011990365,1990-05-22,,24.90,20.00,7.20,13.60,0.00,1.02,231.90
AMES8WSW199011990365,1990-05-23,,20.20,20.00,12.80,16.40,19.00,1.48,354.50
AMES8WSW199011990365,1990-05-24,,6.30,17.80,10.50,14.15,8.00,1.27,331.70
AMES8WSW199011990365,1990-05-25,,4.50,17.20,13.30,15.25,20.00,1.53,308.00
AMES8WSW199011990365,1990-05-26,,14.10,19.40,13.90,16.65,0.00,1.59,162.30
AMES8WSW199011990365,1990-05-27,,20.00,21.60,10.50,16.05,0.00,1.27,200.00
AMES8WSW199011990365,1990-05-28,,22.40,22.20,11.10,16.65,0.00,1.32,226.00
AMES8WSW199011990365,1990-05-29,,25.80,25.00,12.80,18.90,0.00,1.48,189.60
AMES8WSW199011990365,1990-05-30,,23.30,24.40,11.70,18.05,0.00,1.38,311.40
AMES8WSW199011990365,1990-05-31,,18.80,22.80,10.00,16.40,0.00,1.23,426.30
AMES8WSW199011990365,1990-06-01,,13.90,27.20,15.00,21.10,0.00,1.71,529.40
AMES8WSW199011990365,1990-06-02,,9.10,26.60,13.30,19.95,4.00,1.53,804.40
AMES8WSW199011990365,1990-06-03,,9.30,17.20,6.70,11.95,3.00,0.98,684.90
AMES8WSW199011990365,1990-06-04,,27.20,18.90,6.70,12.80,0.00,0.98,250.20
AMES8WSW199011990365,1990-06-05,,13.90,25.50,12.20,18.85,0.00,1.42,415.60
AMES8WSW199011990365,1990-06-06,,22.10,26.60,11.10,18.85,0.00,1.32,239.30
AMES8WSW199011990365,1990-06-07,,8.50,23.90,12.20,18.05,16.00,1.42,265.10
AMES8WSW199011990365,1990-06-08,,13.00,22.80,15.50,19.15,1.00,1.76,270.00
AMES8WSW199011990365,1990-06-09,,28.70,27.20,13.90,20.55,0.00,1.59,297.40
AMES8WSW199011990365,1990-06-10,,25.70,29.40,13.90,21.65,0.00,1.59,93.60
AMES8WSW199011990365,1990-06-11,,23.90,29.40,18.90,24.15,0.00,2.18,694.90
AMES8WSW199011990365,1990-06-12,,17.90,32.70,22.80,27.75,1.00,2.78,724.40
AMES8WSW199011990365,1990-06-13,,10.40,28.30,18.30,23.30,9.00,2.10,248.70
AMES8WSW199011990365,1990-06-14,,23.10,27.70,18.30,23.00,1.00,2.10,319.60
AMES8WSW199011990365,1990-06-15,,17.60,27.20,15.00,21.10,16.00,1.71,340.10
AMES8WSW199011990365,1990-06-16,,6.50,25.50,20.00,22.75,36.00,2.34,380.60
AMES8WSW199011990365,1990-06-17,,28.80,28.30,17.80,23.05,48.00,2.04,440.50
AMES8WSW199011990365,1990-06-18,,28.00,29.40,16.10,22.75,0.00,1.83,246.70
AMES8WSW199011990365,1990-06-19,,7.80,30.00,17.20,23.60,26.00,1.96,375.60
AMES8WSW199011990365,1990-06-20,,27.50,26.10,17.20,21.65,0.00,1.96,317.20
AMES8WSW199011990365,1990-06-21,,8.20,20.50,15.50,18.00,1.00,1.76,276.90
AMES8WSW199011990365,1990-06-22,,20.00,23.30,15.00,19.15,20.00,1.71,460.70
AMES8WSW199011990365,1990-06-23,,26.80,23.90,13.30,18.60,0.00,1.53,343.40
AMES8WSW199011990365,1990-06-24,,26.70,27.20,14.40,20.80,0.00,1.64,246.30
AMES8WSW199011990365,1990-06-25,,21.00,26.60,19.40,23.00,0.00,2.25,266.00
AMES8WSW199011990365,1990-06-26,,24.20,32.20,18.90,25.55,0.00,2.18,124.00
AMES8WSW199011990365,1990-06-27,,25.80,32.70,19.40,26.05,2.00,2.25,255.80
AMES8WSW199011990365,1990-06-28,,14.60,32.20,18.90,25.55,22.00,2.18,396.50
AMES8WSW199011990365,1990-06-29,,22.10,31.60,22.80,27.20,2.00,2.78,202.30
AMES8WSW199011990365,1990-06-30,,24.00,32.20,23.90,28.05,4.00,2.97,205.00
AMES8WSW199011990365,1990-07-01,,23.90,32.20,20.00,26.10,0.00,2.34,196.40
AMES8WSW199011990365,1990-07-02,,23.60,30.50,20.50,25.50,0.00,2.41,485.40
AMES8WSW199011990365,1990-07-03,,26.70,35.50,23.90,29.70,0.00,2.97,397.60
AMES8WSW199011990365,1990-07-04,,25.80,35.50,23.90,29.70,0.00,2.97,324.20
AMES8WSW199011990365,1990-07-05,,21.60,33.30,17.80,25.55,39.00,2.04,233.60
AMES8WSW199011990365,1990-07-06,,20.60,25.50,16.10,20.80,0.00,1.83,276.70
AMES8WSW199011990365,1990-07-07,,20.00,31.10,19.40,25.25,0.00,2.25,451.30
AMES8WSW199011990365,1990-07-08,,25.20,31.10,24.40,27.75,0.00,3.06,369.60
AMES8WSW199011990365,1990-07-09,,14.20,30.50,17.80,24.15,23.00,2.04,192.20
AMES8WSW199011990365,1990-07-10,,4.40,25.00,17.80,21.40,22.00,2.04,278.30
AMES8WSW199011990365,1990-07-11,,21.20,25.50,14.40,19.95,0.00,1.64,266.20
AMES8WSW199011990365,1990-07-12,,4.50,21.60,12.80,17.20,27.00,1.48,317.90
AMES8WSW199011990365,1990-07-13,,27.70,21.60,11.10,16.35,0.00,1.32,293.60
AMES8WSW199011990365,1990-07-14,,9.20,22.20,12.80,17.50,10.00,1.48,228.40
AMES8WSW199011990365,1990-07-15,,26.20,25.00,12.80,18.90,0.00,1.48,165.30
AMES8WSW199011990365,1990-07-16,,25.30,28.90,15.50,22.20,0.00,1.76,262.00
AMES8WSW199011990365,1990-07-17,,25.00,28.90,18.90,23.90,0.00,2.18,423.40
AMES8WSW199011990365,1990-07-18,,16.50,28.90,22.20,25.55,2.00,2.68,251.00
AMES8WSW199011990365,1990-07-19,,8.50,28.90,20.00,24.45,11.00,2.34,210.70
AMES8WSW199011990365,1990-07-20,,13.20,25.00,18.90,21.95,6.00,2.18,149.40
AMES8WSW199011990365,1990-07-21,,14.30,25.00,16.60,20.80,0.00,1.89,141.90
AMES8WSW199011990365,1990-07-22,,25.60,23.30,15.50,19.40,0.00,1.76,331.60
AMES8WSW199011990365,1990-07-23,,23.20,25.00,13.30,19.15,0.00,1.53,181.30
AMES8WSW199011990365,1990-07-24,,15.00,25.00,15.00,20.00,0.00,1.71,220.80
AMES8WSW199011990365,1990-07-25,,12.40,25.00,17.20,21.10,0.00,1.96,354.70
AMES8WSW199011990365,1990-07-26,,4.00,25.00,17.20,21.10,15.00,1.96,370.40
AMES8WSW199011990365,1990-07-27,,16.60,29.40,21.10,25.25,28.00,2.50,326.10
AMES8WSW199011990365,1990-07-28,,12.80,29.40,20.00,24.70,2.00,2.34,210.40
AMES8WSW199011990365,1990-07-29,,25.10,28.30,19.40,23.85,9.00,2.25,304.70
AMES8WSW199011990365,1990-07-30,,23.30,23.30,17.20,20.25,0.00,1.96,322.70
AMES8WSW199011990365,1990-07-31,,25.60,23.30,13.30,18.30,0.00,1.53,150.00
AMES8WSW199011990365,1990-08-01,,21.20,25.50,12.80,19.15,0.00,1.48,263.60
AMES8WSW199011990365,1990-08-02,,16.80,26.60,16.10,21.35,3.00,1.83,295.60
AMES8WSW199011990365,1990-08-03,,8.20,24.40,18.30,21.35,9.00,2.10,145.50
AMES8WSW199011990365,1990-08-04,,25.00,25.50,17.20,21.35,0.00,1.96,346.00
AMES8WSW199011990365,1990-08-05,,24.90,25.50,13.30,19.40,0.00,1.53,387.80
AMES8WSW199011990365,1990-08-06,,24.80,22.80,10.50,16.65,0.00,1.27,173.50
AMES8WSW199011990365,1990-08-07,,24.80,24.40,12.80,18.60,0.00,1.48,152.60
AMES8WSW199011990365,1990-08-08,,24.80,24.40,12.20,18.30,0.00,1.42,203.90
AMES8WSW199011990365,1990-08-09,,22.80,27.20,13.90,20.55,0.00,1.59,236.30
AMES8WSW199011990365,1990-08-10,,19.30,27.20,15.50,21.35,31.00,1.76,174.20
AMES8WSW199011990365,1990-08-11,,17.30,26.10,17.80,21.95,3.00,2.04,150.10
AMES8WSW199011990365,1990-08-12,,17.40,25.50,17.20,21.35,0.00,1.96,239.20
AMES8WSW199011990365,1990-08-13,,19.10,23.90,12.80,18.35,0.00,1.48,167.10
AMES8WSW199011990365,1990-08-14,,21.70,26.10,16.10,21.10,0.00,1.83,289.30
AMES8WSW199011990365,1990-08-15,,19.80,27.70,16.10,21.90,0.00,1.83,185.30
AMES8WSW199011990365,1990-08-16,,13.00,27.70,17.80,22.75,0.00,2.04,244.80
AMES8WSW199011990365,1990-08-17,,23.10,31.10,21.60,26.35,5.00,2.58,324.10
AMES8WSW199011990365,1990-08-18,,22.40,32.20,21.10,26.65,0.00,2.50,308.50
AMES8WSW199011990365,1990-08-19,,12.40,30.50,21.10,25.80,11.00,2.50,223.60
AMES8WSW199011990365,1990-08-20,,4.60,23.30,20.50,21.90,25.00,2.41,228.70
AMES8WSW199011990365,1990-08-21,,7.70,23.30,17.20,20.25,0.00,1.96,187.60
AMES8WSW199011990365,1990-08-22,,8.50,22.80,18.30,20.55,0.00,2.10,192.50
AMES8WSW199011990365,1990-08-23,,19.60,28.90,18.30,23.60,0.00,2.10,361.30
AMES8WSW199011990365,1990-08-24,,14.80,28.90,20.00,24.45,16.00,2.34,292.20
AMES8WSW199011990365,1990-08-25,,21.00,33.30,18.90,26.10,2.00,2.18,320.50
AMES8WSW199011990365,1990-08-26,,19.50,33.30,22.20,27.75,0.00,2.68,255.20
AMES8WSW199011990365,1990-08-27,,19.30,32.70,21.60,27.15,0.00,2.58,243.00
AMES8WSW199011990365,1990-08-28,,18.40,32.70,20.50,26.60,0.00,2.41,241.60
AMES8WSW199011990365,1990-08-29,,16.20,30.50,18.90,24.70,2.00,2.18,180.70
AMES8WSW199011990365,1990-08-30,,21.00,27.70,14.40,21.05,2.00,1.64,241.00
AMES8WSW199011990365,1990-08-31,,20.70,31.10,20.50,25.80,0.00,2.41,310.20
AMES8WSW199011990365,1990-09-01,,17.70,31.10,18.90,25.00,0.00,2.18,222.60
AMES8WSW199011990365,1990-09-02,,5.20,27.70,21.10,24.40,6.00,2.50,186.70
AMES8WSW199011990365,1990-09-03,,18.30,28.90,18.30,23.60,0.00,2.10,341.10
AMES8WSW199011990365,1990-09-04,,20.70,32.70,20.50,26.60,0.00,2.41,267.60
AMES8WSW199011990365,1990-09-05,,19.90,33.90,20.00,26.95,0.00,2.34,197.30
AMES8WSW199011990365,1990-09-06,,20.20,33.30,21.10,27.20,0.00,2.50,335.50
AMES8WSW199011990365,1990-09-07,,15.50,32.70,18.30,25.50,0.00,2.10,227.70
AMES8WSW199011990365,1990-09-08,,17.10,28.30,16.10,22.20,28.00,1.83,179.70
AMES8WSW199011990365,1990-09-09,,18.00,28.90,16.60,22.75,0.00,1.89,207.80
AMES8WSW199011990365,1990-09-10,,19.20,30.50,15.50,23.00,0.00,1.76,169.30
AMES8WSW199011990365,1990-09-11,,18.60,30.50,17.80,24.15,0.00,2.04,210.10
AMES8WSW199011990365,1990-09-12,,19.10,30.50,16.60,23.55,0.00,1.89,212.80
AMES8WSW199011990365,1990-09-13,,17.20,30.00,16.60,23.30,0.00,1.89,335.50
AMES8WSW199011990365,1990-09-14,,16.80,28.90,13.90,21.40,0.00,1.59,468.60
AMES8WSW199011990365,1990-09-15,,19.30,27.70,8.30,18.00,0.00,1.10,326.00
AMES8WSW199011990365,1990-09-16,,19.00,26.60,7.80,17.20,0.00,1.06,309.60
AMES8WSW199011990365,1990-09-17,,12.30,17.80,6.70,12.25,0.00,0.98,276.10
AMES8WSW199011990365,1990-09-18,,1.50,17.20,11.70,14.45,23.00,1.38,296.20
AMES8WSW199011990365,1990-09-19,,11.90,20.00,12.80,16.40,0.00,1.48,242.60
AMES8WSW199011990365,1990-09-20,,7.50,20.00,11.70,15.85,1.00,1.38,249.10
AMES8WSW199011990365,1990-09-21,,16.40,21.10,12.80,16.95,0.00,1.48,370.10
AMES8WSW199011990365,1990-09-22,,16.80,20.50,8.90,14.70,0.00,1.14,497.10
AMES8WSW199011990365,1990-09-23,,18.50,14.40,5.50,9.95,0.00,0.90,323.40
AMES8WSW199011990365,1990-09-24,,18.30,24.40,3.30,13.85,0.00,0.77,377.00
AMES8WSW199011990365,1990-09-25,,17.40,29.40,11.70,20.55,0.00,1.38,294.00
AMES8WSW199011990365,1990-09-26,,16.80,30.00,12.20,21.10,0.00,1.42,171.00
AMES8WSW199011990365,1990-09-27,,6.20,28.30,11.70,20.00,0.00,1.38,224.50
AMES8WSW199011990365,1990-09-28,,16.30,23.90,11.70,17.80,0.00,1.38,382.80
AMES8WSW199011990365,1990-09-29,,3.90,23.90,9.40,16.65,0.00,1.18,224.00
AMES8WSW199011990365,1990-09-30,,15.70,19.40,3.90,11.65,0.00,0.81,208.60
AMES8WSW199011990365,1990-10-01,,16.00,20.60,10.60,15.60,0.00,1.28,254.90
AMES8WSW199011990365,1990-10-02,,13.80,25.60,10.00,17.80,0.00,1.23,484.50
AMES8WSW199011990365,1990-10-03,,8.90,23.90,11.10,17.50,25.70,1.32,457.80
AMES8WSW199011990365,1990-10-04,,16.20,21.70,6.70,14.20,0.00,0.98,346.80
AMES8WSW199011990365,1990-10-05,,15.40,30.60,12.80,21.70,0.00,1.48,447.70
AMES8WSW199011990365,1990-10-06,,14.60,29.40,15.60,22.50,0.00,1.77,480.80
AMES8WSW199011990365,1990-10-07,,11.60,22.20,4.40,13.30,0.00,0.84,517.40
AMES8WSW199011990365,1990-10-08,,1.60,12.80,4.40,8.60,4.80,0.84,432.40
AMES8WSW199011990365,1990-10-09,,8.50,10.00,3.30,6.65,0.00,0.77,398.60
AMES8WSW199011990365,1990-10-10,,14.90,11.70,-2.20,4.75,0.00,0.52,248.80
AMES8WSW199011990365,1990-10-11,,6.00,19.40,0.60,10.00,0.00,0.64,399.40
AMES8WSW199011990365,1990-10-12,,5.60,18.30,4.40,11.35,0.00,0.84,267.70
AMES8WSW199011990365,1990-10-13,,5.90,18.90,2.20,10.55,0.00,0.72,339.80
AMES8WSW199011990365,1990-10-14,,12.30,16.10,7.80,11.95,1.80,1.06,345.20
AMES8WSW199011990365,1990-10-15,,5.90,15.00,2.20,8.60,0.00,0.72,227.00
AMES8WSW199011990365,1990-10-16,,9.50,21.70,6.70,14.20,0.00,0.98,381.00
AMES8WSW199011990365,1990-10-17,,1.60,21.70,11.10,16.40,0.00,1.32,752.40
AMES8WSW199011990365,1990-10-18,,16.30,11.10,-1.70,4.70,2.80,0.54,518.90
AMES8WSW199011990365,1990-10-19,,12.70,15.60,-2.20,6.70,0.00,0.52,472.40
AMES8WSW199011990365,1990-10-20,,3.90,15.00,6.10,10.55,1.00,0.94,452.50
AMES8WSW199011990365,1990-10-21,,13.40,9.40,1.70,5.55,5.60,0.69,369.80
AMES8WSW199011990365,1990-10-22,,12.90,16.10,-1.70,7.20,0.00,0.54,411.40
AMES8WSW199011990365,1990-10-23,,10.10,18.90,2.20,10.55,0.00,0.72,315.60
AMES8WSW199011990365,1990-10-24,,11.90,18.30,1.70,10.00,0.00,0.69,354.00
AMES8WSW199011990365,1990-10-25,,12.40,12.80,-2.20,5.30,0.00,0.52,226.20
AMES8WSW199011990365,1990-10-26,,11.60,20.00,0.60,10.30,0.00,0.64,377.50
AMES8WSW199011990365,1990-10-27,,12.10,18.30,6.10,12.20,0.00,0.94,513.60
AMES8WSW199011990365,1990-10-28,,12.00,13.30,-1.10,6.10,0.00,0.56,257.30
AMES8WSW199011990365,1990-10-29,,11.50,25.00,2.20,13.60,0.00,0.72,473.10
AMES8WSW199011990365,1990-10-30,,10.20,22.80,7.20,15.00,0.00,1.02,208.50
AMES8WSW199011990365,1990-10-31,,10.70,24.40,5.60,15.00,0.00,0.91,218.40
AMES8WSW199011990365,1990-11-01,,9.00,23.90,12.20,18.05,0.00,1.42,499.50
AMES8WSW199011990365,1990-11-02,,2.20,21.10,9.40,15.25,3.10,1.18,301.20
AMES8WSW199011990365,1990-11-03,,0.80,10.00,2.20,6.10,13.20,0.72,578.10
AMES8WSW199011990365,1990-11-04,,4.30,2.20,-1.10,0.55,6.90,0.56,448.50
